adventure,romance,action,thriller,comedy,drama,director_name,duration,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes
0,0,0,0,0,1,CarmenMarron,105,76,AimeeGarcia,847,178739,Drama|Musical,JossaraJinaro,GoforIt! ,1668,ReneRosado,English,USA,PG-13,2450000,2011,618,3.9,566
0,0,0,1,0,0,SteveMiner,91,20,DanaKimmell,72,36200000,Horror|Thriller,RichardBrooker,Fridaythe13thPartIII ,174,CatherineParks,English,USA,R,4000000,1982,31,5.7,0
0,0,0,1,0,0,DannySteinmann,92,17,MelanieKinnaman,42,21300000,Horror|Mystery|Thriller,TiffanyHelm,Fridaythe13th:ANewBeginning ,170,DominickBrascia,English,USA,R,2200000,1985,27,4.7,1000
0,0,0,0,0,1,MichaelLandonJr.,117,275,LouiseFletcher,861,379643,Drama,HenryThomas,TheLastSinEater ,2161,A.J.Buckley,English,USA,PG-13,2200000,2007,425,5.9,285
0,0,0,0,0,1,JonGunn,120,835,DelroyLindo,2000,12985267,Drama,AlexaPenaVega,DoYouBelieve? ,6752,MadisonPettis,English,USA,PG-13,2300000,2015,848,5.9,13000
0,1,0,0,0,1,WilliamWyler,172,188,TeresaWright,749,23650000,Drama|Romance|War,MyrnaLoy,TheBestYearsofOurLives ,1941,DanaAndrews,English,USA,NotRated,2100000,1946,208,8.1,0
0,0,0,0,1,1,PetterNæss,89,14,PerChristianEllefsen,117,313436,Comedy|Drama,JørgenLanghelle,Elling ,155,SvenNordin,Norwegian,Norway,R,15500000,2001,21,7.6,0
1,0,1,1,0,0,TerenceYoung,115,177,DanielaBianchi,559,24800000,Action|Adventure|Thriller,RobertShaw,FromRussiawithLove ,1456,LoisMaxwell,English,UK,Approved,2000000,1963,201,7.5,0
0,0,1,0,1,0,MichaelHerz,96,14,JessicaDublin,40,792966,Action|Comedy|Horror|Sci-Fi,PhoebeLegere,TheToxicAvengerPartII ,99,LisaGaye,English,USA,R,2300000,1989,30,5.1,321
0,0,0,0,0,0,DavidRobertMitchell,100,159,RubyHarris,314,14673301,Horror|Mystery,MaikaMonroe,ItFollows ,1062,JakeWeary,English,USA,R,2000000,2014,189,6.9,45000
1,0,1,1,0,0,GeorgeMiller,87,41,BruceSpence,745,9003011,Action|Adventure|Sci-Fi|Thriller,VernonWells,MadMax2:TheRoadWarrior ,1396,KjellNilsson,English,Australia,R,2000000,1981,531,7.6,0
0,0,1,0,1,0,Chia-LiangLiu,102,75,AnitaMui,483,11546543,Action|Comedy,AndyLau,TheLegendofDrunkenMaster ,768,Ho-SungPak,Cantonese,HongKong,R,2000000,1994,147,7.6,0
0,1,0,0,0,1,KimberlyPeirce,118,103,BrendanSextonIII,173,11533945,Biography|Crime|Drama|Romance,AliciaGoranson,BoysDon'tCry ,563,JeannettaArnette,English,USA,R,2000000,1999,148,7.6,0
0,0,0,1,0,1,ChrisKentis,86,32,JuliaTaylorRoss,120,12555230,Drama|Horror|Mystery|Thriller,EricShefferStevens,SilentHouse ,218,AdamTrese,English,France,R,2000000,2011,44,5.3,0
0,0,0,1,0,1,FlorianHenckelvonDonnersmarck,137,155,UlrichMühe,380,11284657,Drama|Thriller,SebastianKoch,TheLivesofOthers ,927,MartinaGedeck,German,Germany,R,2000000,2006,284,8.5,39000
0,0,0,0,0,1,AlexKendrick,129,341,AlexKendrick,690,34522221,Drama,BenDavies,Courageous ,2300,T.C.Stallings,English,USA,PG-13,2000000,2011,589,7.0,10000
0,0,0,0,1,1,SylvainChomet,80,0,CharlesLinton,23,7002255,Animation|Comedy|Drama,MichelRobin,TheTripletsofBelleville ,29,BéatriceBonifassi,French,France,PG-13,9500000,2003,6,7.8,0
0,0,0,0,1,1,ChrisEyre,89,580,IreneBedard,912,6719300,Comedy|Drama,MichaelGreyeyes,SmokeSignals ,3163,GaryFarmer,English,Canada,PG-13,2000000,1998,752,7.2,0
0,1,0,0,0,1,RichardLinklater,80,3,AlbertDelpy,50,5792822,Drama|Romance,VernonDobtcheff,BeforeSunset ,65,MariePillet,English,USA,R,2700000,2004,8,8.0,13000
0,0,0,1,0,1,AlejandroG.Iñárritu,115,35,JorgeSalinas,85,5383834,Drama|Thriller,AdrianaBarraza,AmoresPerros ,318,GoyaToledo,Spanish,Mexico,R,2000000,2000,79,8.1,11000
0,0,0,0,0,1,CatherineHardwicke,100,374,SarahClarke,1000,4599680,Drama,HollyHunter,Thirteen ,2186,KipPardue,English,USA,R,1500000,2003,482,6.8,0
0,0,0,0,0,1,DebraGranik,100,179,ShelleyWaggener,34000,6531491,Drama,JenniferLawrence,Winter'sBone ,34446,LaurenSweetser,English,USA,R,2000000,2010,248,7.2,20000
0,0,0,0,1,1,MirandaJuly,91,244,BradWilliamHenke,538,3885134,Comedy|Drama,NajarraTownsend,MeandYouandEveryoneWeKnow ,1349,MirandaJuly,English,USA,R,2000000,2005,363,7.4,0
0,1,0,0,0,1,MaxJoseph,96,328,EmilyRatajkowski,804,3590010,Drama|Music|Romance,VanessaLengies,WeAreYourFriends ,3013,JonnyWeston,English,UK,R,2000000,2015,625,6.1,0
0,0,1,1,0,1,DavidAyer,116,2000,ChristianBale,24000,3335839,Action|Crime|Drama|Thriller,J.K.Simmons,HarshTimes ,50313,NoelGugliemi,English,USA,R,2000000,2005,23000,7.0,0
0,0,0,1,0,1,JerryJameson,97,349,LeonorVarela,1000,2557668,Crime|Drama|Thriller,DavidOyelowo,Captive ,2739,SydelleNoel,English,USA,PG-13,2000000,2015,426,5.3,0
0,1,0,0,1,0,StevenSoderbergh,101,685,EnricoColantoni,8000,2506446,Comedy|Romance,JuliaRoberts,FullFrontal ,11327,BlairUnderwood,English,USA,R,2000000,2002,724,4.7,134
0,0,0,1,0,0,KevinTenney,98,186,TawnyKitaen,265,7369373,Horror|Mystery|Thriller,KathleenWilhoite,Witchboard ,901,RoseMarie,English,UK,R,2000000,1986,194,5.7,0
0,0,0,0,0,1,KennethBranagh,150,401,BrianBlessed,597,4414535,Drama,JulieChristie,Hamlet ,1645,RichardBriers,English,UK,PG-13,18000000,1996,591,7.8,0
0,1,0,0,1,1,JohnCameronMitchell,101,37,PeterStickles,71,1984378,Comedy|Drama|Romance,Sook-YinLee,Shortbus ,226,RaphaelBarker,English,USA,Unrated,2000000,2006,51,6.5,0
0,0,0,0,0,1,AriFolman,90,0,RonnyDayag,56,2283276,Animation|Biography|Documentary|Drama|History|War,AriFolman,WaltzwithBashir ,56,ZahavaSolomon,Hebrew,Israel,R,1500000,2008,0,8.0,0
1,0,0,0,0,0,GaryRogers,120,40,KirbyHeyborne,178,1098224,Adventure,NoahDanby,"TheBookofMormonMovie,397,359,30,English,USA,PG-13,2000000,2003,69,1.85
0,1,0,0,0,1,MarielleHeller,102,80,DavidFine,10000,1477002,Drama|Romance,AlexanderSkarsgård,TheDiaryofaTeenageGirl ,11184,AustinLyon,English,USA,R,2000000,2015,1000,6.9,0
0,0,0,0,0,0,DavidSington,100,65,BuzzAldrin,168,1134049,Documentary|History,JohnF.Kennedy,IntheShadowoftheMoon ,408,NeilArmstrong,English,UK,PG,2000000,2007,142,8.1,0
0,0,0,0,0,0,FentonBailey,89,218,BillMaher,373,653621,Biography|Documentary|History,HughM.Hefner,InsideDeepThroat ,1136,LindaLovelace,English,USA,NC-17,2000000,2005,334,6.8,592
0,0,0,0,1,0,HuckBotko,86,126,KrystaRodriguez,189,535249,Comedy,MattBennett,TheVirginityHit ,768,ZackPearlman,English,USA,R,3400000,2010,131,4.6,974
0,0,0,0,1,1,DavidDuchovny,96,902,MarkMargolis,49000,371081,Comedy|Drama,RobinWilliams,HouseofD ,51441,FrankLangella,English,USA,PG-13,6000000,2004,1000,7.0,857
1,0,1,0,1,1,LanceMungia,91,0,StephaneGauger,33,124494,Action|Adventure|Comedy|Drama|Music|Sci-Fi,JeffreyFalcon,Six-StringSamurai ,36,KimDeAngelo,English,USA,PG-13,2000000,1998,3,6.7,0
0,0,0,0,1,1,HueRhodes,85,966,SteveBuscemi,22000,100669,Comedy|Drama,PeterDinklage,SaintJohnofLasVegas ,36885,RomanyMalco,English,USA,R,3800000,2009,12000,5.8,407
0,0,0,0,0,1,RolandEmmerich,129,256,CalebLandryJones,25000,186354,Drama,JeremyIrvine,Stonewall ,26176,MattCraven,English,USA,R,13500000,2015,463,4.5,0
0,1,0,0,0,1,HunterRichards,92,1000,ChrisEvans,26000,12667,Drama|Romance,JasonStatham,London ,39518,DaneCook,English,UK,R,14000,2005,11000,6.6,0
0,0,0,0,0,1,LaurieCollyer,96,85,KateBurton,363,198407,Drama,BradWilliamHenke,Sherrybaby ,774,MichelleHurst,English,USA,R,2000000,2006,223,6.6,474
0,0,0,0,1,0,BruceMcCulloch,85,455,MeganMullally,985,13973532,Comedy|Crime,MartinStarr,StealingHarvard ,3065,ChrisPenn,English,USA,PG-13,25000000,2002,637,5.1,215
0,0,1,0,0,1,RalphZiman,119,12,KennethNkosi,29,4958,Action|Crime|Drama,RapulanaSeiphemo,Gangster'sParadise:Jerusalema ,86,RobertHobbs,English,SouthAfrica,R,2000000,2008,18,7.8,1000
0,0,0,1,0,1,OrsonWelles,92,18,EverettSloane,1000,7927,Crime|Drama|Film-Noir|Mystery|Thriller,RitaHayworth,TheLadyfromShanghai ,1055,TeddeCorsia,English,USA,NotRated,2300000,1947,29,7.7,0
0,0,0,0,1,0,PaulBunnell,106,356,KevinMcCarthy,416,2436,Comedy|Fantasy|Musical|Sci-Fi,KateMaberly,TheGhastlyLoveofJohnnyX ,1611,PaulWilliams,English,USA,NotRated,2000000,2012,403,5.7,655
0,0,0,0,0,1,TimHunter,99,223,DanielRoebuck,18000,4600000,Crime|Drama,KeanuReeves,River'sEdge ,19649,IoneSkye,English,USA,R,1900000,1986,1000,7.1,0
0,0,0,0,0,1,MichaelPolish,103,482,AnthonyEdwards,548,1420578,Drama|Fantasy,PeterCoyote,Northfork ,2389,JonGries,English,USA,PG-13,1900000,2003,495,6.4,298
0,0,0,1,0,1,RodrigoCortés,95,263,SamanthaMathis,16000,1028658,Drama|Mystery|Thriller,RyanReynolds,Buried ,17471,ErikPalladino,English,Spain,R,3000000,2010,517,7.0,24000
0,0,0,0,0,1,PascalArnold,95,164,LizzieBrocheré,533,18435,Drama,KarlE.Landler,OnetoAnother ,1082,PierrePerrier,French,France,Unrated,1400000,2006,323,5.8,104
0,0,0,0,0,1,KimberlyPeirce,100,534,JudyGreer,17000,35266619,Drama|Fantasy|Horror,ChloëGraceMoretz,Carrie ,20051,PortiaDoubleday,English,USA,R,30000000,2013,2000,5.9,39000
0,0,0,0,0,0,WesCraven,101,574,LinShaye,40000,26505000,Horror,JohnnyDepp,ANightmareonElmStreet ,42918,AmandaWyss,English,USA,X,1800000,1984,852,7.5,10000
0,0,0,1,0,0,JamesMarsh,90,0,PhilippePetit,41,2957978,Biography|Crime|Documentary|History|Thriller,PaulMcGill,ManonWire ,68,Jean-LouisBlondeau,English,UK,PG-13,1000000,2008,27,7.8,0
0,0,0,0,0,1,JamalHill,89,585,AdamRatcliffe,628,444044,Drama,LoganBrowning,BrotherlyLove ,4249,FaizonLove,English,USA,R,1900000,2015,606,7.2,1000
0,0,0,1,0,1,DanielStamm,87,308,AshleyBell,463,40990055,Drama|Horror|Thriller,CalebLandryJones,TheLastExorcism ,1958,PatrickFabian,English,France,PG-13,1800000,2010,400,5.6,0
0,1,0,0,0,1,CarlosCarrera,118,67,AnaClaudiaTalancón,201,5709616,Drama|Romance,DamiánAlcázar,ElcrimendelpadreAmaro ,546,PedroArmendárizJr.,Spanish,Mexico,R,1800000,2002,163,6.8,544
0,0,0,0,0,1,BenhZeitlin,93,168,GinaMontana,2000,12784397,Drama|Fantasy,QuvenzhanéWallis,BeastsoftheSouthernWild ,2658,DwightHenry,English,USA,PG-13,1800000,2012,458,7.3,31000
0,0,0,0,0,1,MaggieGreenwald,109,280,DavidPatrickKelly,767,3050934,Drama|Music,AidanQuinn,Songcatcher ,2187,JaneAdams,English,USA,PG-13,1800000,2000,380,7.3,0
0,0,0,0,1,0,MorganSpurlock,90,808,J.J.Abrams,16000,638476,Comedy|Documentary,QuentinTarantino,TheGreatestMovieEverSold ,32405,DonaldTrump,English,USA,PG-13,1500000,2011,14000,6.6,0
0,0,0,0,0,1,TomTykwer,81,34,LudgerPistor,486,7267324,Crime|Drama,MoritzBleibtreu,RunLolaRun ,623,ArminRohde,German,Germany,R,3500000,1998,37,7.8,0
0,0,0,0,0,1,LuckyMcKee,93,446,WillEstes,701,145540,Drama|Horror,JamesDuval,May ,2489,NoraZehetner,English,USA,R,500000,2002,461,6.7,0
0,0,0,0,0,1,ToddField,138,783,SissySpacek,1000,35918429,Crime|Drama,TomWilkinson,IntheBedroom ,3970,KarenAllen,English,USA,R,1700000,2001,874,7.5,951
0,0,0,1,0,0,StevenR.Monroe,105,374,ChadLindberg,635,92401,Horror|Thriller,SarahButler,ISpitonYourGrave ,2423,DanielFranzese,English,USA,R,2000000,2010,445,6.3,17000
0,1,0,0,1,0,MarkIllsley,98,327,IlleanaDouglas,349,1943649,Comedy|Crime|Romance,AllyWalker,"Happy,8697,2095,122,English,USA,PG-13,1700000,1999,347,1.85
0,1,0,0,0,1,PawelPawlikowski,86,34,NataliePress,680,992238,Drama|Romance,PaddyConsidine,MySummerofLove ,763,DeanAndrews,English,UK,R,1700000,2004,46,6.8,869
0,1,0,0,0,1,RiteshBatra,104,73,NimratKaur,638,4231500,Drama|Romance,NawazuddinSiddiqui,TheLunchbox ,822,LilleteDubey,Hindi,India,PG,1000000,2013,85,7.8,16000
0,1,0,0,0,1,SallyPotter,100,420,JoanAllen,887,396035,Drama|Romance,ShirleyHenderson,Yes ,2721,StephanieLeonidas,English,UK,R,1000000,2004,805,6.9,305
0,0,0,0,1,1,DaveMeyers,84,249,CliftonPowell,489,6026908,Comedy|Drama,EddieGriffin,Foolish ,2196,MarlaGibbs,English,USA,R,2000000,1999,469,4.3,43
0,1,0,0,1,1,NadineLabaki,95,0,AdelKaram,227,1060591,Comedy|Drama|Romance,YasmineAlMassri,Caramel ,231,NadineLabaki,Arabic,France,PG,1300000,2007,4,7.2,0
0,1,0,0,1,1,EytanFox,90,27,LiorAshkenazi,53,155972,Comedy|Drama|Romance,OhadKnoller,TheBubble ,137,Yousef'Joe'Sweid,Hebrew,Israel,Unrated,1500000,2006,30,7.3,0
0,1,0,0,0,1,FrançoisTruffaut,123,21,Jean-PaulBelmondo,963,26893,Crime|Drama|Romance,CatherineDeneuve,MississippiMermaid ,1694,MichelBouquet,French,France,R,1600000,1969,710,7.2,278
0,0,0,0,0,1,AdamGoldberg,111,127,MarisaCoughlan,2000,2580,Drama|Mystery,JudyGreer,ILoveYourWork ,2564,NickyKatt,English,USA,R,1650000,2003,163,5.4,63
0,0,1,1,0,0,ZackSnyder,110,1000,KevinZegers,3000,58885635,Action|Horror|Thriller,TyBurrell,DawnoftheDead ,10438,MekhiPhifer,English,USA,R,26000000,2004,2000,7.4,7000
0,1,0,0,1,1,AdrienneShelly,108,336,CherylHines,597,19067631,Comedy|Drama|Romance,LewTemple,Waitress ,1981,EddieJemison,English,USA,PG-13,2000000,2007,541,7.1,0
0,0,1,0,0,1,NewtArnold,92,49,DonaldGibb,633,11806119,Action|Biography|Drama|Sport,BoloYeung,Bloodsport ,1168,KenSiu,English,USA,R,1100000,1988,403,6.8,0
0,0,0,0,1,1,NoahBaumbach,88,18,ElizabethMeriwether,436,7362100,Comedy|Drama,WilliamBaldwin,TheSquidandtheWhale ,479,OwenKline,English,USA,R,1500000,2005,25,7.4,0
0,1,0,0,1,1,CharlesHerman-Wurmfeld,97,117,JenniferWestfeldt,378,7022940,Comedy|Drama|Romance,ScottCohen,KissingJessicaStein ,1173,BrianStepanek,English,USA,R,1000000,2001,321,6.7,682
0,1,0,0,0,1,AtomEgoyan,103,900,MiaKirshner,991,5132222,Drama|Mystery|Romance,BruceGreenwood,Exotica ,2990,SarahPolley,English,Canada,R,2000000,1994,971,7.2,619
0,1,0,0,1,1,VincentGallo,110,642,VincentGallo,1000,2365931,Comedy|Crime|Drama|Romance,AnjelicaHuston,Buffalo'66 ,4762,Jan-MichaelVincent,English,USA,R,1500000,1998,787,7.5,0
0,0,0,1,0,0,JamesWan,103,588,BarbaraHershey,852,53991137,Fantasy|Horror|Mystery|Thriller,LinShaye,Insidious ,3030,PhilipFriedman,English,USA,PG-13,1500000,2010,618,6.8,60000
0,0,0,1,0,1,FabiánBielinsky,114,7,GastónPauls,827,1221261,Crime|Drama|Thriller,RicardoDarín,NineQueens ,856,LeticiaBrédice,Spanish,Argentina,R,1500000,2000,22,7.9,0
0,0,0,0,0,1,RebeccaMiller,112,42,SusannaThompson,552,712294,Drama,BeauBridges,TheBalladofJackandRose ,859,RyanMcDonald,English,USA,R,1500000,2005,265,6.7,608
0,1,0,0,1,0,MaggieCarey,104,690,AliaShawkat,801,3447339,Comedy|Romance,DonaldGlover,TheToDoList ,2667,ScottPorter,English,USA,R,1500000,2013,727,5.8,0
0,0,0,1,0,1,RogerAvary,99,164,SalvatorXuereb,902,418953,Crime|Drama|Thriller,EricStoltz,KillingZoe ,1582,Jean-HuguesAnglade,English,France,R,1500000,1993,424,6.5,853
0,0,0,0,0,1,HenryBean,98,76,TheresaRussell,33000,406035,Drama,RyanGosling,TheBeliever ,33441,SummerPhoenix,English,USA,R,1500000,2001,243,7.2,0
0,0,0,0,0,0,BradAnderson,100,83,BrendanSextonIII,210,373967,Horror|Mystery,PaulGuilfoyle,Session9 ,469,LarryFessenden,English,USA,R,1500000,2001,148,6.5,0
0,1,0,0,1,0,JeffGarlin,80,423,JeffGarlin,813,194568,Comedy|Romance,JessySchram,IWantSomeonetoEatCheeseWith ,2179,JoeySlotnick,English,USA,R,1500000,2006,522,6.2,0
0,0,0,0,1,1,CharlesChaplin,87,8,StanleyBlystone,309,163245,Comedy|Drama|Family,PauletteGoddard,ModernTimes ,352,FredMalatesta,English,USA,G,1500000,1936,8,8.6,0
0,0,0,0,0,1,PeteJones,91,597,AidanQuinn,954,119841,Drama,BrianDennehy,StolenSummer ,3901,BonnieHunt,English,USA,PG,1500000,2002,767,6.5,304
0,0,0,0,1,0,BruceCampbell,84,158,DanHicks,634,173066,Comedy|Fantasy,TedRaimi,MyNameIsBruce ,1238,TimothyPatrickQuill,English,USA,R,1500000,2007,328,6.3,0
0,0,0,0,0,1,JohnSayles,124,7,JohnArcilla,38,183490,Drama|War,BrianLeeFranklin,Amigo ,60,RonnieLazaro,English,USA,R,1700000,2010,8,5.8,594
0,0,0,0,0,0,BruceMcDonald,95,57,GeorginaReilly,413,3478,Fantasy|Horror,StephenMcHattie,Pontypool ,721,BoydBanks,English,Canada,NotRated,1500000,2008,98,6.7,0
0,0,0,0,0,1,JamesMottern,90,711,JoeyLaurenAdams,87000,52166,Drama,JimmyBennett,Trucker ,89263,MatthewLawrence,English,USA,R,2000000,2008,781,6.7,371
0,0,0,1,0,1,RobZombie,101,721,DeeWallace,1000,1163508,Drama|Fantasy|Horror|Thriller,SidHaig,TheLordsofSalem ,5158,MichaelBerryman,English,USA,R,2500000,2012,725,5.1,15000
0,0,1,1,0,0,ChristopherMcQuarrie,130,1000,RobertDuvall,10000,80033643,Action|Crime|Mystery|Thriller,TomCruise,JackReacher ,16385,DavidOyelowo,English,USA,PG-13,60000000,2012,3000,7.0,38000
0,0,0,0,0,0,WilliamCottrell,83,31,BillyGilbert,82,184925485,Animation|Family|Fantasy|Musical,AdrianaCaselotti,SnowWhiteandtheSevenDwarfs ,229,LucilleLaVerne,English,USA,Approved,2000000,1937,47,7.7,0
0,0,0,0,0,1,LucreciaMartel,106,3,MercedesMorán,341,304124,Drama,MíaMaestro,TheHolyGirl ,358,MaríaAlche,Spanish,Argentina,R,1400000,2004,5,6.7,57
1,0,0,0,1,0,ZakPenn,94,37,GabrielBeristain,87,36830,Adventure|Comedy|Horror,ZakPenn,IncidentatLochNess ,256,JohnBailey,English,UK,PG-13,1400000,2004,70,6.6,400
0,0,0,0,1,0,GuyRitchie,120,452,JasonFlemyng,26000,3650677,Comedy|Crime,JasonStatham,"Lock,414976,28294,523,English,UK,R,960000,1998,1000,1.85
0,0,0,0,0,1,ThomasVinterberg,105,141,PaprikaSteen,280,1647780,Drama,UlrichThomsen,TheCelebration ,821,TrineDyrholm,Danish,Denmark,R,1300000,1998,278,8.1,5000
0,0,0,0,1,1,SteveBuscemi,95,636,DebiMazar,12000,695229,Comedy|Drama,SteveBuscemi,TreesLounge ,14420,CarolKane,English,USA,R,1300000,1996,680,7.2,872
0,0,0,0,0,1,HamTran,135,5,KieuChinh,51,638951,Drama,LongNguyen,JourneyfromtheFall ,83,CatLy,Vietnamese,USA,R,1592000,2006,24,7.4,100
0,0,0,0,0,1,RichCowan,105,548,KarenAllen,2000,609042,Drama,EricDane,TheBasket ,3475,PeterCoyote,English,USA,PG,1300000,1999,783,6.5,117
0,0,0,0,1,0,BorisRodriguez,83,98,ThureLindhardt,413,1521,Comedy|Horror,StephenMcHattie,Eddie:TheSleepwalkingCannibal ,843,GeorginaReilly,English,Canada,NotRated,1500000,2012,197,5.7,932
0,0,1,1,0,1,HaroldBecker,111,652,MikoHughes,13000,32940507,Action|Crime|Drama|Thriller,BruceWillis,MercuryRising ,16537,CarriePreston,English,USA,R,60000000,1998,969,6.1,0
0,0,0,0,1,0,JonathanKesselman,87,624,AdamGoldberg,2000,19539,Comedy,JudyGreer,TheHebrewHammer ,6227,TonyCox,English,USA,R,1000000,2003,1000,6.2,3000
0,0,0,1,0,0,SteveMiner,87,59,AdrienneKing,309,19100000,Horror|Mystery|Thriller,BetsyPalmer,Fridaythe13thPart2 ,707,AmySteel,English,USA,R,1250000,1981,121,6.1,0
0,0,0,0,0,1,StevenSoderbergh,100,65,LauraSanGiacomo,828,24741700,Drama,PeterGallagher,"Sex,andVideotape ",37785,http://www.imdb.com/title/tt0098724/?ref_=fn_tt_tt_1,95,English,USA,R,1200000,1989,7.2
0,0,0,1,0,0,JamesWan,103,651,MonicaPotter,2000,55153403,Horror|Mystery|Thriller,MichaelEmerson,Saw ,5161,ShawneeSmith,English,USA,R,1200000,2004,878,7.7,0
0,0,0,0,1,0,JayChandrasekhar,100,422,DanielvonBargen,816,18488314,Comedy|Crime|Mystery,GeoffreyArend,SuperTroopers ,2893,JayChandrasekhar,English,USA,R,1200000,2001,577,7.1,0
0,0,0,1,0,1,ScottDerrickson,104,71,JonHamm,18000,79363785,Drama|Sci-Fi|Thriller,KeanuReeves,TheDaytheEarthStoodStill ,22194,JuanRiedinger,English,USA,PG-13,80000000,2008,4000,5.5,0
0,1,0,0,1,1,MiraNair,114,73,RandeepHooda,307,13876974,Comedy|Drama|Romance,NaseeruddinShah,MonsoonWedding ,809,LilleteDubey,Hindi,India,R,7000000,2001,209,7.4,0
0,0,0,0,0,1,KennethLonergan,111,612,RoryCulkin,2000,9180275,Drama,MatthewBroderick,YouCanCountonMe ,4288,GabyHoffmann,English,USA,R,1200000,2000,710,7.7,756
0,0,0,1,0,1,PaulMcGuigan,110,1000,MorganFreeman,13000,22494487,Crime|Drama|Mystery|Thriller,BruceWillis,LuckyNumberSlevin ,26451,DorianMissick,English,Germany,R,27000000,2006,11000,7.8,10000
0,0,0,0,1,1,JamieBabbit,85,849,CleaDuVall,1000,2199853,Comedy|Drama,NatashaLyonne,ButI'maCheerleader ,4289,EddieCibrian,English,USA,R,1200000,1999,1000,6.6,0
0,0,0,0,0,1,DavidBoyd,113,449,DrewWaters,890,2859955,Drama|Sport,VivicaA.Fox,HomeRun ,2681,ScottElrod,English,USA,PG-13,1200000,2013,848,6.0,0
0,0,0,1,0,1,QuentinTarantino,99,455,SteveBuscemi,16000,2812029,Crime|Drama|Thriller,QuentinTarantino,ReservoirDogs ,28994,ChrisPenn,English,USA,R,1200000,1992,12000,8.4,19000
0,0,0,0,0,0,SergioLeone,142,24,LuigiPistilli,16000,6100000,Western,ClintEastwood,"TheGood,503509,16089,780,Italian,Italy,Approved,1200000,1966,34,2.35
0,0,0,0,1,1,AnnaMuylaert,112,4,ReginaCasé,61,375723,Comedy|Drama,AlexHuszar,TheSecondMother ,76,LuisMiranda,Portuguese,Brazil,R,4000000,2015,9,7.9,0
0,0,0,0,1,1,SteveTaylor,108,274,MarshallAllman,1000,594904,Comedy|Drama,JasonMarsden,BlueLikeJazz ,1805,EricLange,English,USA,PG-13,1200000,2012,330,6.0,0
0,0,0,0,1,0,KurtVoss,88,3,CoyoteShivers,268,58936,Comedy|Music,Lemmy,DownandOutwiththeDolls ,318,ZoëPoledouris,English,USA,R,1200000,2001,44,6.1,27
1,0,0,0,1,0,RobBowman,91,117,JacobVargas,584,2850263,Adventure|Comedy|Sport,AlannaUbach,Airborne ,1218,BrittneyPowell,English,USA,PG,2600000,1993,399,6.2,0
0,0,0,0,1,0,RobMcKittrick,94,804,DaneCook,16000,16101109,Comedy,RyanReynolds,Waiting... ,19957,VanessaLengies,English,USA,R,3000000,2005,1000,6.8,0
0,0,1,1,0,1,JeffBurr,92,147,CluGulager,448,1400000,Action|Drama|Horror|Thriller,TerryKiser,FromaWhispertoaScream ,1329,SusanTyrrell,English,USA,R,1100000,1987,426,5.9,241
0,0,0,1,0,0,PanosCosmatos,110,48,MarilynNorry,434,56129,Sci-Fi|Thriller,ChrisGauthier,BeyondtheBlackRainbow ,645,EvaBourne,English,Canada,R,1100000,2010,95,6.1,0
0,0,1,1,0,0,GarethEvans,102,60,YayanRuhian,1000,4105123,Action|Crime|Thriller,IkoUwais,TheRaid:Redemption ,1445,DonnyAlamsyah,Indonesian,Indonesia,R,1100000,2011,342,7.6,51000
0,0,0,0,0,1,JohnG.Avildsen,145,794,BurgessMeredith,13000,117235247,Drama|Sport,SylvesterStallone,Rocky ,16094,CarlWeathers,English,USA,PG,960000,1976,1000,8.1,0
0,0,0,0,0,0,JohnCarpenter,89,606,HalHolbrook,2000,21378000,Fantasy|Horror,JamieLeeCurtis,TheFog ,4878,JanetLeigh,English,USA,R,1000000,1980,826,6.8,7000
0,0,0,1,0,0,LevanGabriadze,83,142,ReneeOlstead,707,31537320,Horror|Mystery|Thriller,ShelleyHennig,Unfriended ,1565,HeatherSossaman,English,USA,R,1000000,2014,305,5.7,13000
0,0,0,0,0,0,JoeDante,91,725,RobertPicardo,1000,17986000,Horror,PatrickMacnee,TheHowling ,4438,DeeWallace,English,USA,R,1000000,1981,823,6.6,0
1,0,1,1,0,0,TerenceYoung,110,177,JackLord,650,16067035,Action|Adventure|Thriller,UrsulaAndress,Dr.No ,1421,LoisMaxwell,English,UK,Approved,1100000,1962,275,7.3,5000
0,0,0,1,0,0,BradleyParker,86,300,IngridBolsøBerdal,1000,18112929,Horror|Mystery|Sci-Fi|Thriller,JesseMcCartney,ChernobylDiaries ,2665,JonathanSadowski,English,USA,R,1000000,2012,466,5.0,24000
0,0,0,0,0,0,CliveBarker,86,100,AshleyLaurence,266,14564027,Fantasy|Horror,AndrewRobinson,Hellraiser ,673,ClareHiggins,English,UK,R,1000000,1987,209,7.0,0
0,0,0,0,0,1,HaroldCronk,120,295,RobinGivens,634,20773070,Drama,BenjaminA.Onyango,God'sNotDead2 ,1810,MariaCanals-Barrera,English,USA,PG,5000000,2016,420,3.4,0
0,0,0,1,0,1,JeffWadlow,90,683,GaryCole,1000,10042266,Drama|Horror|Mystery|Thriller,JulianMorris,Cry_Wolf ,3155,LindyBooth,English,USA,PG-13,1000000,2005,989,5.9,816
